n	features	TSS	database	col1	col2
1	TSS coverage	chr11:8037632:8039633:+:TUB;NM_003320.5;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr11:8037632:8039633:+:TUB;NM_003320.5;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr11:8037632:8039633:+:TUB;NM_003320.5;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr19:47820936:47822937:+:CRX;NM_000554.6;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr19:47820936:47822937:+:CRX;NM_000554.6;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr19:47820936:47822937:+:CRX;NM_000554.6;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr7:55094531:55096532:+:EGFR;XM_047419952.1;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr7:55094531:55096532:+:EGFR;XM_047419952.1;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr7:55094531:55096532:+:EGFR;XM_047419952.1;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr10:70601740:70603741:-:PRF1,PRF1;NM_001083116.3,NM_005041.6;mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr10:70601740:70603741:-:PRF1,PRF1;NM_001083116.3,NM_005041.6;mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr10:70601740:70603741:-:PRF1,PRF1;NM_001083116.3,NM_005041.6;mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr6:158016092:158018093:+:SYNJ2;NM_001178088.2;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr6:158016092:158018093:+:SYNJ2;NM_001178088.2;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr6:158016092:158018093:+:SYNJ2;NM_001178088.2;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
0	TSS coverage	chr6:148447447:148449448:+:SASH1;XM_047418499.1;mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
1	TSS coverage	chr6:148447447:148449448:+:SASH1;XM_047418499.1;mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
1	TSS coverage	chr6:148447447:148449448:+:SASH1;XM_047418499.1;mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
1	TSS coverage	chr13:113622179:113624180:+:TFDP1,TFDP1,TFDP1;XM_047430571.1,XM_047430576.1,XM_047430577.1;mRNA,mRNA,mRNA:tss_coverage	cPE	"#A51C30"	"#003262"
0	TSS coverage	chr13:113622179:113624180:+:TFDP1,TFDP1,TFDP1;XM_047430571.1,XM_047430576.1,XM_047430577.1;mRNA,mRNA,mRNA:tss_coverage	dbPEC	"#A51C30"	"#339900"
0	TSS coverage	chr13:113622179:113624180:+:TFDP1,TFDP1,TFDP1;XM_047430571.1,XM_047430576.1,XM_047430577.1;mRNA,mRNA,mRNA:tss_coverage	GeneCards	"#A51C30"	"orange"
