n	features	TSS	database	col1	col2
0	TSS coverage	chr2:32356215:32358216:+:BIRC6;NM_001378125.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr2:32356215:32358216:+:BIRC6;NM_001378125.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr13:27607666:27609667:-:LNX2;XM_047430149.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr13:27607666:27609667:-:LNX2;XM_047430149.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr13:27607666:27609667:-:LNX2;XM_047430149.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:64504900:64506901:+:CACHD1,CACHD1;NM_001293274.2,XM_011541862.2;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr1:64504900:64506901:+:CACHD1,CACHD1;NM_001293274.2,XM_011541862.2;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:64504900:64506901:+:CACHD1,CACHD1;NM_001293274.2,XM_011541862.2;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr3:87239323:87241324:+:CHMP2B;XM_011533576.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr3:87239323:87241324:+:CHMP2B;XM_011533576.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:87239323:87241324:+:CHMP2B;XM_011533576.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr9:127761417:127763418:-:SH2D3C;NM_001142532.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr9:127761417:127763418:-:SH2D3C;NM_001142532.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr9:127761417:127763418:-:SH2D3C;NM_001142532.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr19:54616128:54618129:+:LILRB1;NM_006669.7;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr19:54616128:54618129:+:LILRB1;NM_006669.7;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr19:54616128:54618129:+:LILRB1;NM_006669.7;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr5:115815658:115817659:-:CDO1,CDO1,CDO1,CDO1,CDO1,CDO1;NM_001323565.2,NM_001323566.2,NM_001323567.2,NM_001801.3,XM_047416628.1,XM_047416629.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr5:115815658:115817659:-:CDO1,CDO1,CDO1,CDO1,CDO1,CDO1;NM_001323565.2,NM_001323566.2,NM_001323567.2,NM_001801.3,XM_047416628.1,XM_047416629.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr5:115815658:115817659:-:CDO1,CDO1,CDO1,CDO1,CDO1,CDO1;NM_001323565.2,NM_001323566.2,NM_001323567.2,NM_001801.3,XM_047416628.1,XM_047416629.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr5:177408563:177410564:-:F12;NM_000505.4;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr5:177408563:177410564:-:F12;NM_000505.4;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr5:177408563:177410564:-:F12;NM_000505.4;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr6:151324530:151326531:+:AKAP12;NM_144497.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr6:151324530:151326531:+:AKAP12;NM_144497.2;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr6:151324530:151326531:+:AKAP12;NM_144497.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr2:46915485:46917486:+:TTC7A;XM_047445148.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr2:46915485:46917486:+:TTC7A;XM_047445148.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr2:46915485:46917486:+:TTC7A;XM_047445148.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr18:7116796:7118797:-:LAMA1;NM_005559.4;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr18:7116796:7118797:-:LAMA1;NM_005559.4;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr18:7116796:7118797:-:LAMA1;NM_005559.4;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr6:34145086:34147087:-:GRM4,GRM4,GRM4;NM_000841.4,NM_001256811.3,NM_001282847.2;mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr6:34145086:34147087:-:GRM4,GRM4,GRM4;NM_000841.4,NM_001256811.3,NM_001282847.2;mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr6:34145086:34147087:-:GRM4,GRM4,GRM4;NM_000841.4,NM_001256811.3,NM_001282847.2;mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:198637712:198639713:+:PTPRC,PTPRC,PTPRC,PTPRC;XM_047426381.1,XM_047426398.1,XM_047426409.1,XM_047426415.1;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:198637712:198639713:+:PTPRC,PTPRC,PTPRC,PTPRC;XM_047426381.1,XM_047426398.1,XM_047426409.1,XM_047426415.1;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:198637712:198639713:+:PTPRC,PTPRC,PTPRC,PTPRC;XM_047426381.1,XM_047426398.1,XM_047426409.1,XM_047426415.1;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr5:36628479:36630480:+:SLC1A3;XM_047417540.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr5:36628479:36630480:+:SLC1A3;XM_047417540.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr5:36628479:36630480:+:SLC1A3;XM_047417540.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr2:48754723:48756724:-:LHCGR,LHCGR,LHCGR,LHCGR;NM_000233.4,XM_047444291.1,XM_047444292.1,XM_047444293.1;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:48754723:48756724:-:LHCGR,LHCGR,LHCGR,LHCGR;NM_000233.4,XM_047444291.1,XM_047444292.1,XM_047444293.1;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr2:48754723:48756724:-:LHCGR,LHCGR,LHCGR,LHCGR;NM_000233.4,XM_047444291.1,XM_047444292.1,XM_047444293.1;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr14:77829320:77831321:+:ADCK1;XM_047431610.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr14:77829320:77831321:+:ADCK1;XM_047431610.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr14:77829320:77831321:+:ADCK1;XM_047431610.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr11:1839206:1841207:+:TNNI2;NM_001145841.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr11:1839206:1841207:+:TNNI2;NM_001145841.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr11:1839206:1841207:+:TNNI2;NM_001145841.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr19:47511782:47513783:-:NAPA;XM_011527436.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr19:47511782:47513783:-:NAPA;XM_011527436.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr19:47511782:47513783:-:NAPA;XM_011527436.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:8422831:8424832:-:RERE;NM_001042682.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:8422831:8424832:-:RERE;NM_001042682.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:8422831:8424832:-:RERE;NM_001042682.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr10:132680274:132682275:+:INPP5A;NM_001321042.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr10:132680274:132682275:+:INPP5A;NM_001321042.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr10:132680274:132682275:+:INPP5A;NM_001321042.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr5:142643238:142645239:-:FGF1;NM_001257210.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr5:142643238:142645239:-:FGF1;NM_001257210.2;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr5:142643238:142645239:-:FGF1;NM_001257210.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr11:128866295:128868296:-:KCNJ1,KCNJ1,KCNJ1,KCNJ1;NM_153764.3,NM_153765.3,NM_153766.3,NM_153767.4;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr11:128866295:128868296:-:KCNJ1,KCNJ1,KCNJ1,KCNJ1;NM_153764.3,NM_153765.3,NM_153766.3,NM_153767.4;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr11:128866295:128868296:-:KCNJ1,KCNJ1,KCNJ1,KCNJ1;NM_153764.3,NM_153765.3,NM_153766.3,NM_153767.4;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:151197551:151199552:+:PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A;NM_001135636.2,NM_001135637.2,NM_001135638.2,NM_001330689.2,NM_003557.3,XM_005245525.6,XM_005245527.5,XM_005245528.6,XM_005245530.6,XM_005245532.5,XM_006711563.5,XM_006711564.5,XM_006711567.5,XM_011510045.4,XM_011510046.4,XM_011510049.4,XM_017002439.2,XM_017002440.2,XM_047431635.1,XM_047431651.1,XM_047431673.1,XM_047431675.1,XM_047431677.1,XM_047431679.1,XM_047431687.1,XM_047431694.1,XM_047431698.1,XM_047431701.1,XM_047431702.1,XM_047431703.1,XM_047431704.1,XM_047431706.1,XM_047431709.1,XM_047431710.1,XM_047431712.1,XM_047431720.1,XM_047431726.1,XM_047431729.1,XM_047431730.1,XM_047431732.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:151197551:151199552:+:PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A;NM_001135636.2,NM_001135637.2,NM_001135638.2,NM_001330689.2,NM_003557.3,XM_005245525.6,XM_005245527.5,XM_005245528.6,XM_005245530.6,XM_005245532.5,XM_006711563.5,XM_006711564.5,XM_006711567.5,XM_011510045.4,XM_011510046.4,XM_011510049.4,XM_017002439.2,XM_017002440.2,XM_047431635.1,XM_047431651.1,XM_047431673.1,XM_047431675.1,XM_047431677.1,XM_047431679.1,XM_047431687.1,XM_047431694.1,XM_047431698.1,XM_047431701.1,XM_047431702.1,XM_047431703.1,XM_047431704.1,XM_047431706.1,XM_047431709.1,XM_047431710.1,XM_047431712.1,XM_047431720.1,XM_047431726.1,XM_047431729.1,XM_047431730.1,XM_047431732.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:151197551:151199552:+:PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A,PIP5K1A;NM_001135636.2,NM_001135637.2,NM_001135638.2,NM_001330689.2,NM_003557.3,XM_005245525.6,XM_005245527.5,XM_005245528.6,XM_005245530.6,XM_005245532.5,XM_006711563.5,XM_006711564.5,XM_006711567.5,XM_011510045.4,XM_011510046.4,XM_011510049.4,XM_017002439.2,XM_017002440.2,XM_047431635.1,XM_047431651.1,XM_047431673.1,XM_047431675.1,XM_047431677.1,XM_047431679.1,XM_047431687.1,XM_047431694.1,XM_047431698.1,XM_047431701.1,XM_047431702.1,XM_047431703.1,XM_047431704.1,XM_047431706.1,XM_047431709.1,XM_047431710.1,XM_047431712.1,XM_047431720.1,XM_047431726.1,XM_047431729.1,XM_047431730.1,XM_047431732.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr18:3447430:3449431:+:TGIF1;NM_001374396.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr18:3447430:3449431:+:TGIF1;NM_001374396.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr18:3447430:3449431:+:TGIF1;NM_001374396.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr17:9673992:9675993:+:USP43;XM_017024161.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr17:9673992:9675993:+:USP43;XM_017024161.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr17:9673992:9675993:+:USP43;XM_017024161.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr5:100902281:100904282:-:ST8SIA4,ST8SIA4,ST8SIA4,ST8SIA4;NM_005668.6,NM_175052.3,XM_005272078.4,XM_011543630.3;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr5:100902281:100904282:-:ST8SIA4,ST8SIA4,ST8SIA4,ST8SIA4;NM_005668.6,NM_175052.3,XM_005272078.4,XM_011543630.3;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr5:100902281:100904282:-:ST8SIA4,ST8SIA4,ST8SIA4,ST8SIA4;NM_005668.6,NM_175052.3,XM_005272078.4,XM_011543630.3;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr22:41750227:41752228:+:MEI1;XM_047441163.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr22:41750227:41752228:+:MEI1;XM_047441163.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr22:41750227:41752228:+:MEI1;XM_047441163.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr3:142431748:142433749:-:XRN1;XM_047448358.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr3:142431748:142433749:-:XRN1;XM_047448358.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr3:142431748:142433749:-:XRN1;XM_047448358.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr4:24090634:24092635:-:PPARGC1A,PPARGC1A;XM_005248134.5,XM_011513769.3;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr4:24090634:24092635:-:PPARGC1A,PPARGC1A;XM_005248134.5,XM_011513769.3;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr4:24090634:24092635:-:PPARGC1A,PPARGC1A;XM_005248134.5,XM_011513769.3;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr9:98707934:98709935:-:GABBR2;NM_005458.8;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr9:98707934:98709935:-:GABBR2;NM_005458.8;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr9:98707934:98709935:-:GABBR2;NM_005458.8;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr3:142028179:142030180:-:TFDP2,TFDP2;NM_001375774.1,XM_047448776.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr3:142028179:142030180:-:TFDP2,TFDP2;NM_001375774.1,XM_047448776.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:142028179:142030180:-:TFDP2,TFDP2;NM_001375774.1,XM_047448776.1;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr17:5583508:5585509:-:NLRP1,NLRP1,NLRP1,NLRP1,NLRP1;NM_001033053.3,NM_014922.5,NM_033004.4,NM_033006.4,NM_033007.4;mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr17:5583508:5585509:-:NLRP1,NLRP1,NLRP1,NLRP1,NLRP1;NM_001033053.3,NM_014922.5,NM_033004.4,NM_033006.4,NM_033007.4;mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr17:5583508:5585509:-:NLRP1,NLRP1,NLRP1,NLRP1,NLRP1;NM_001033053.3,NM_014922.5,NM_033004.4,NM_033006.4,NM_033007.4;mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr17:1077992:1079993:-:ABR,ABR,ABR;NM_001282149.2,XM_017024542.3,XM_017024543.3;mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr17:1077992:1079993:-:ABR,ABR,ABR;NM_001282149.2,XM_017024542.3,XM_017024543.3;mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr17:1077992:1079993:-:ABR,ABR,ABR;NM_001282149.2,XM_017024542.3,XM_017024543.3;mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr18:55421296:55423297:-:TCF4,TCF4,TCF4;NM_001243233.2,NM_001348212.2,NM_001348213.2;mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr18:55421296:55423297:-:TCF4,TCF4,TCF4;NM_001243233.2,NM_001348212.2,NM_001348213.2;mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr18:55421296:55423297:-:TCF4,TCF4,TCF4;NM_001243233.2,NM_001348212.2,NM_001348213.2;mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr9:127761439:127763440:-:SH2D3C;NM_001142531.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr9:127761439:127763440:-:SH2D3C;NM_001142531.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr9:127761439:127763440:-:SH2D3C;NM_001142531.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr21:43864222:43866223:+:AGPAT3,AGPAT3,AGPAT3,AGPAT3,AGPAT3,AGPAT3,AGPAT3,AGPAT3,AGPAT3;NM_001369878.1,NM_001369881.1,NM_020132.5,XM_006724031.4,XM_047440915.1,XM_047440916.1,XM_047440921.1,XM_047440922.1,XM_047440923.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr21:43864222:43866223:+:AGPAT3,AGPAT3,AGPAT3,AGPAT3,AGPAT3,AGPAT3,AGPAT3,AGPAT3,AGPAT3;NM_001369878.1,NM_001369881.1,NM_020132.5,XM_006724031.4,XM_047440915.1,XM_047440916.1,XM_047440921.1,XM_047440922.1,XM_047440923.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr21:43864222:43866223:+:AGPAT3,AGPAT3,AGPAT3,AGPAT3,AGPAT3,AGPAT3,AGPAT3,AGPAT3,AGPAT3;NM_001369878.1,NM_001369881.1,NM_020132.5,XM_006724031.4,XM_047440915.1,XM_047440916.1,XM_047440921.1,XM_047440922.1,XM_047440923.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr3:69762810:69764811:+:MITF;NM_006722.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr3:69762810:69764811:+:MITF;NM_006722.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:69762810:69764811:+:MITF;NM_006722.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr17:47648918:47650919:+:KPNB1;NM_002265.6;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr17:47648918:47650919:+:KPNB1;NM_002265.6;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr17:47648918:47650919:+:KPNB1;NM_002265.6;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr18:34221469:34223470:-:NOL4,NOL4,NOL4,NOL4;NM_001198547.2,NM_001282527.2,NM_001353234.2,NM_001353235.2;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr18:34221469:34223470:-:NOL4,NOL4,NOL4,NOL4;NM_001198547.2,NM_001282527.2,NM_001353234.2,NM_001353235.2;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr18:34221469:34223470:-:NOL4,NOL4,NOL4,NOL4;NM_001198547.2,NM_001282527.2,NM_001353234.2,NM_001353235.2;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr10:20896310:20898311:-:NEBL,NEBL,NEBL;NM_006393.3,XM_005252342.6,XM_005252343.6;mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr10:20896310:20898311:-:NEBL,NEBL,NEBL;NM_006393.3,XM_005252342.6,XM_005252343.6;mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr10:20896310:20898311:-:NEBL,NEBL,NEBL;NM_006393.3,XM_005252342.6,XM_005252343.6;mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr7:43113003:43115004:+:HECW1,HECW1,HECW1,HECW1;XM_017011882.2,XM_017011884.2,XM_017011887.2,XM_017011888.2;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr7:43113003:43115004:+:HECW1,HECW1,HECW1,HECW1;XM_017011882.2,XM_017011884.2,XM_017011887.2,XM_017011888.2;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr7:43113003:43115004:+:HECW1,HECW1,HECW1,HECW1;XM_017011882.2,XM_017011884.2,XM_017011887.2,XM_017011888.2;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr19:35114822:35116823:+:FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3;NM_001136007.2,NM_001136008.2,NM_001136009.2,NM_001136010.2,NM_001136011.2,NM_001136012.2,NM_001387349.1,NM_001387350.1,NM_001387355.1,NM_005971.4,NM_021910.3;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr19:35114822:35116823:+:FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3;NM_001136007.2,NM_001136008.2,NM_001136009.2,NM_001136010.2,NM_001136011.2,NM_001136012.2,NM_001387349.1,NM_001387350.1,NM_001387355.1,NM_005971.4,NM_021910.3;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr19:35114822:35116823:+:FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3,FXYD3;NM_001136007.2,NM_001136008.2,NM_001136009.2,NM_001136010.2,NM_001136011.2,NM_001136012.2,NM_001387349.1,NM_001387350.1,NM_001387355.1,NM_005971.4,NM_021910.3;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr19:48618505:48620506:+:SPHK2,SPHK2,SPHK2,SPHK2,SPHK2,SPHK2,SPHK2,SPHK2;NM_001204158.3,NM_001204159.3,NM_001243876.2,NM_020126.5,XM_011527133.2,XM_017027010.3,XM_047439107.1,XM_047439108.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr19:48618505:48620506:+:SPHK2,SPHK2,SPHK2,SPHK2,SPHK2,SPHK2,SPHK2,SPHK2;NM_001204158.3,NM_001204159.3,NM_001243876.2,NM_020126.5,XM_011527133.2,XM_017027010.3,XM_047439107.1,XM_047439108.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
