n	features	TSS	database	col1	col2
1	Gini	chr6:93416381:93418382:-:EPHA7;NM_001376471.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr6:93416381:93418382:-:EPHA7;NM_001376471.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr6:93416381:93418382:-:EPHA7;NM_001376471.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr16:3054055:3056056:+:MMP25;XM_047434484.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr16:3054055:3056056:+:MMP25;XM_047434484.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr16:3054055:3056056:+:MMP25;XM_047434484.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr3:12300974:12302975:+:PPARG;NM_001374264.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr3:12300974:12302975:+:PPARG;NM_001374264.2;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr3:12300974:12302975:+:PPARG;NM_001374264.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr9:89494655:89496656:-:SEMA4D,SEMA4D;NM_001371195.1,NM_001371198.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr9:89494655:89496656:-:SEMA4D,SEMA4D;NM_001371195.1,NM_001371198.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr9:89494655:89496656:-:SEMA4D,SEMA4D;NM_001371195.1,NM_001371198.1;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr19:51760179:51762180:+:FPR2,FPR2;NM_001005738.2,XM_006723120.4;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr19:51760179:51762180:+:FPR2,FPR2;NM_001005738.2,XM_006723120.4;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr19:51760179:51762180:+:FPR2,FPR2;NM_001005738.2,XM_006723120.4;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr19:12944861:12946862:+:RAD23A,RAD23A,RAD23A;NM_001270362.2,NM_001270363.2,NM_005053.4;mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr19:12944861:12946862:+:RAD23A,RAD23A,RAD23A;NM_001270362.2,NM_001270363.2,NM_005053.4;mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr19:12944861:12946862:+:RAD23A,RAD23A,RAD23A;NM_001270362.2,NM_001270363.2,NM_005053.4;mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:109016600:109018601:-:WDR47;XM_011541031.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:109016600:109018601:-:WDR47;XM_011541031.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:109016600:109018601:-:WDR47;XM_011541031.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr12:132797426:132799427:-:GOLGA3;XM_011534794.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr12:132797426:132799427:-:GOLGA3;XM_011534794.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr12:132797426:132799427:-:GOLGA3;XM_011534794.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr15:55916135:55918136:-:NEDD4;NM_001284338.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr15:55916135:55918136:-:NEDD4;NM_001284338.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr15:55916135:55918136:-:NEDD4;NM_001284338.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr15:55916130:55918131:-:NEDD4,NEDD4,NEDD4;NM_001284339.1,NM_001284340.1,NM_198400.3;mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr15:55916130:55918131:-:NEDD4,NEDD4,NEDD4;NM_001284339.1,NM_001284340.1,NM_198400.3;mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr15:55916130:55918131:-:NEDD4,NEDD4,NEDD4;NM_001284339.1,NM_001284340.1,NM_198400.3;mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr9:89405020:89407021:-:SEMA4D,SEMA4D;XM_011518134.3,XM_047422633.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr9:89405020:89407021:-:SEMA4D,SEMA4D;XM_011518134.3,XM_047422633.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr9:89405020:89407021:-:SEMA4D,SEMA4D;XM_011518134.3,XM_047422633.1;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr3:128486920:128488921:-:GATA2;NM_001145662.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr3:128486920:128488921:-:GATA2;NM_001145662.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr3:128486920:128488921:-:GATA2;NM_001145662.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr8:142916842:142918843:-:CYP11B2;NM_000498.3;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr8:142916842:142918843:-:CYP11B2;NM_000498.3;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr8:142916842:142918843:-:CYP11B2;NM_000498.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr6:131163418:131165419:+:AKAP7;XM_017011511.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr6:131163418:131165419:+:AKAP7;XM_017011511.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr6:131163418:131165419:+:AKAP7;XM_017011511.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr2:232900546:232902547:-:NGEF,NGEF;XM_011510924.2,XM_011510925.2;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:232900546:232902547:-:NGEF,NGEF;XM_011510924.2,XM_011510925.2;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr2:232900546:232902547:-:NGEF,NGEF;XM_011510924.2,XM_011510925.2;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr18:59221615:59223616:+:GRP;XM_017025714.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr18:59221615:59223616:+:GRP;XM_017025714.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr18:59221615:59223616:+:GRP;XM_017025714.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr4:185655745:185657746:-:SORBS2,SORBS2,SORBS2,SORBS2;NM_001145674.3,NM_001145675.3,NM_001394273.1,NM_001394277.1;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr4:185655745:185657746:-:SORBS2,SORBS2,SORBS2,SORBS2;NM_001145674.3,NM_001145675.3,NM_001394273.1,NM_001394277.1;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr4:185655745:185657746:-:SORBS2,SORBS2,SORBS2,SORBS2;NM_001145674.3,NM_001145675.3,NM_001394273.1,NM_001394277.1;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr3:194493333:194495334:-:ATP13A3,ATP13A3;XM_047448909.1,XM_047448912.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr3:194493333:194495334:-:ATP13A3,ATP13A3;XM_047448909.1,XM_047448912.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:194493333:194495334:-:ATP13A3,ATP13A3;XM_047448909.1,XM_047448912.1;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr3:159987834:159989835:+:IL12A,IL12A,IL12A,IL12A;NM_000882.4,NM_001354582.2,NM_001354583.2,NM_001397992.1;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr3:159987834:159989835:+:IL12A,IL12A,IL12A,IL12A;NM_000882.4,NM_001354582.2,NM_001354583.2,NM_001397992.1;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr3:159987834:159989835:+:IL12A,IL12A,IL12A,IL12A;NM_000882.4,NM_001354582.2,NM_001354583.2,NM_001397992.1;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:22142096:22144097:-:WNT4;NM_030761.5;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:22142096:22144097:-:WNT4;NM_030761.5;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr1:22142096:22144097:-:WNT4;NM_030761.5;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr4:46388408:46390409:-:GABRA2,GABRA2,GABRA2,GABRA2,GABRA2,GABRA2,GABRA2,GABRA2,GABRA2,GABRA2;NM_001114175.3,NM_001330690.2,NM_001377147.1,NM_001377148.1,NM_001377149.1,NM_001377150.1,NM_001377153.1,XM_011513675.2,XM_024453964.2,XM_024453967.2;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr4:46388408:46390409:-:GABRA2,GABRA2,GABRA2,GABRA2,GABRA2,GABRA2,GABRA2,GABRA2,GABRA2,GABRA2;NM_001114175.3,NM_001330690.2,NM_001377147.1,NM_001377148.1,NM_001377149.1,NM_001377150.1,NM_001377153.1,XM_011513675.2,XM_024453964.2,XM_024453967.2;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr4:46388408:46390409:-:GABRA2,GABRA2,GABRA2,GABRA2,GABRA2,GABRA2,GABRA2,GABRA2,GABRA2,GABRA2;NM_001114175.3,NM_001330690.2,NM_001377147.1,NM_001377148.1,NM_001377149.1,NM_001377150.1,NM_001377153.1,XM_011513675.2,XM_024453964.2,XM_024453967.2;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr6:87209690:87211691:+:ZNF292;XM_005248697.5;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr6:87209690:87211691:+:ZNF292;XM_005248697.5;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr6:87209690:87211691:+:ZNF292;XM_005248697.5;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr7:18085824:18087825:+:HDAC9,HDAC9,HDAC9,HDAC9,HDAC9,HDAC9,HDAC9;NM_001204144.3,NM_001321868.2,NM_001321869.2,NM_001321870.2,NM_001321871.2,NM_001321872.2,NM_001321873.2;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr7:18085824:18087825:+:HDAC9,HDAC9,HDAC9,HDAC9,HDAC9,HDAC9,HDAC9;NM_001204144.3,NM_001321868.2,NM_001321869.2,NM_001321870.2,NM_001321871.2,NM_001321872.2,NM_001321873.2;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr7:18085824:18087825:+:HDAC9,HDAC9,HDAC9,HDAC9,HDAC9,HDAC9,HDAC9;NM_001204144.3,NM_001321868.2,NM_001321869.2,NM_001321870.2,NM_001321871.2,NM_001321872.2,NM_001321873.2;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr19:35346901:35348902:+:FFAR1,FFAR1;NM_005303.3,XM_047438698.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr19:35346901:35348902:+:FFAR1,FFAR1;NM_005303.3,XM_047438698.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr19:35346901:35348902:+:FFAR1,FFAR1;NM_005303.3,XM_047438698.1;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr2:169361533:169363534:-:LRP2,LRP2;NM_004525.3,XM_011511183.4;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr2:169361533:169363534:-:LRP2,LRP2;NM_004525.3,XM_011511183.4;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr2:169361533:169363534:-:LRP2,LRP2;NM_004525.3,XM_011511183.4;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr5:111415583:111417584:+:CAMK4;XM_047417783.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr5:111415583:111417584:+:CAMK4;XM_047417783.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr5:111415583:111417584:+:CAMK4;XM_047417783.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr6:152167311:152169312:-:SYNE1;NM_001347702.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr6:152167311:152169312:-:SYNE1;NM_001347702.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr6:152167311:152169312:-:SYNE1;NM_001347702.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr8:133296251:133298252:-:NDRG1,NDRG1,NDRG1,NDRG1,NDRG1,NDRG1;NM_001135242.2,NM_001258432.2,NM_001258433.2,NM_001374844.1,NM_001374847.1,NM_006096.4;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr8:133296251:133298252:-:NDRG1,NDRG1,NDRG1,NDRG1,NDRG1,NDRG1;NM_001135242.2,NM_001258432.2,NM_001258433.2,NM_001374844.1,NM_001374847.1,NM_006096.4;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr8:133296251:133298252:-:NDRG1,NDRG1,NDRG1,NDRG1,NDRG1,NDRG1;NM_001135242.2,NM_001258432.2,NM_001258433.2,NM_001374844.1,NM_001374847.1,NM_006096.4;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr2:45999612:46001613:+:PRKCE;XM_006712050.4;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:45999612:46001613:+:PRKCE;XM_006712050.4;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr2:45999612:46001613:+:PRKCE;XM_006712050.4;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr12:55726838:55728839:-:CD63;NM_001257401.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr12:55726838:55728839:-:CD63;NM_001257401.2;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr12:55726838:55728839:-:CD63;NM_001257401.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr19:48574735:48576736:+:SULT2B1;NM_004605.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr19:48574735:48576736:+:SULT2B1;NM_004605.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr19:48574735:48576736:+:SULT2B1;NM_004605.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr17:79043192:79045193:+:C1QTNF1;XM_017024126.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr17:79043192:79045193:+:C1QTNF1;XM_017024126.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr17:79043192:79045193:+:C1QTNF1;XM_017024126.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr2:226798819:226800820:-:IRS1,IRS1,IRS1;NM_005544.3,XM_047444223.1,XM_047444224.1;mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr2:226798819:226800820:-:IRS1,IRS1,IRS1;NM_005544.3,XM_047444223.1,XM_047444224.1;mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr2:226798819:226800820:-:IRS1,IRS1,IRS1;NM_005544.3,XM_047444223.1,XM_047444224.1;mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr2:48754723:48756724:-:LHCGR,LHCGR,LHCGR,LHCGR;NM_000233.4,XM_047444291.1,XM_047444292.1,XM_047444293.1;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:48754723:48756724:-:LHCGR,LHCGR,LHCGR,LHCGR;NM_000233.4,XM_047444291.1,XM_047444292.1,XM_047444293.1;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr2:48754723:48756724:-:LHCGR,LHCGR,LHCGR,LHCGR;NM_000233.4,XM_047444291.1,XM_047444292.1,XM_047444293.1;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:40039239:40041240:+:CAP1,CAP1,CAP1,CAP1;NM_001350479.2,NM_001350480.2,XM_047431628.1,XM_047431636.1;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:40039239:40041240:+:CAP1,CAP1,CAP1,CAP1;NM_001350479.2,NM_001350480.2,XM_047431628.1,XM_047431636.1;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:40039239:40041240:+:CAP1,CAP1,CAP1,CAP1;NM_001350479.2,NM_001350480.2,XM_047431628.1,XM_047431636.1;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr22:37559479:37561480:+:CDC42EP1;NM_152243.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr22:37559479:37561480:+:CDC42EP1;NM_152243.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr22:37559479:37561480:+:CDC42EP1;NM_152243.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr3:45893216:45895217:+:CCR9;NM_001386447.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr3:45893216:45895217:+:CCR9;NM_001386447.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:45893216:45895217:+:CCR9;NM_001386447.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr2:207549353:207551354:+:CREB1;XM_047443435.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:207549353:207551354:+:CREB1;XM_047443435.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr2:207549353:207551354:+:CREB1;XM_047443435.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr9:37119573:37121574:+:ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7;NM_001289119.2,NM_001289120.2,NM_001289121.2,NM_032226.3,XM_005251608.5,XM_017015197.2,XM_017015198.2,XM_017015200.2,XM_047423957.1,XM_047423958.1,XM_047423959.1,XM_047423960.1,XM_047423962.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr9:37119573:37121574:+:ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7;NM_001289119.2,NM_001289120.2,NM_001289121.2,NM_032226.3,XM_005251608.5,XM_017015197.2,XM_017015198.2,XM_017015200.2,XM_047423957.1,XM_047423958.1,XM_047423959.1,XM_047423960.1,XM_047423962.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr9:37119573:37121574:+:ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7,ZCCHC7;NM_001289119.2,NM_001289120.2,NM_001289121.2,NM_032226.3,XM_005251608.5,XM_017015197.2,XM_017015198.2,XM_017015200.2,XM_047423957.1,XM_047423958.1,XM_047423959.1,XM_047423960.1,XM_047423962.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr13:113207192:113209193:+:CUL4A;NM_001278513.3;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr13:113207192:113209193:+:CUL4A;NM_001278513.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr13:113207192:113209193:+:CUL4A;NM_001278513.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr3:69762503:69764504:+:MITF;NM_001184967.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr3:69762503:69764504:+:MITF;NM_001184967.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:69762503:69764504:+:MITF;NM_001184967.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr4:153152077:153154078:+:TRIM2,TRIM2,TRIM2,TRIM2;NM_001130067.2,NM_001375515.1,NM_001375525.1,XM_047449953.1;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr4:153152077:153154078:+:TRIM2,TRIM2,TRIM2,TRIM2;NM_001130067.2,NM_001375515.1,NM_001375525.1,XM_047449953.1;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr4:153152077:153154078:+:TRIM2,TRIM2,TRIM2,TRIM2;NM_001130067.2,NM_001375515.1,NM_001375525.1,XM_047449953.1;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr7:151274250:151276251:-:SMARCD3;XM_047420758.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr7:151274250:151276251:-:SMARCD3;XM_047420758.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr7:151274250:151276251:-:SMARCD3;XM_047420758.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr14:105420947:105422948:+:MTA1,MTA1,MTA1,MTA1,MTA1,MTA1,MTA1;XM_011537305.1,XM_011537306.1,XM_011537307.1,XM_011537308.3,XM_011537309.1,XM_011537310.1,XM_047431910.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr14:105420947:105422948:+:MTA1,MTA1,MTA1,MTA1,MTA1,MTA1,MTA1;XM_011537305.1,XM_011537306.1,XM_011537307.1,XM_011537308.3,XM_011537309.1,XM_011537310.1,XM_047431910.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr14:105420947:105422948:+:MTA1,MTA1,MTA1,MTA1,MTA1,MTA1,MTA1;XM_011537305.1,XM_011537306.1,XM_011537307.1,XM_011537308.3,XM_011537309.1,XM_011537310.1,XM_047431910.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr2:25251262:25253263:-:DNMT3A;NM_001375819.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr2:25251262:25253263:-:DNMT3A;NM_001375819.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr2:25251262:25253263:-:DNMT3A;NM_001375819.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr12:56017125:56019126:+:IKZF4;XM_047429351.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr12:56017125:56019126:+:IKZF4;XM_047429351.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr12:56017125:56019126:+:IKZF4;XM_047429351.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr3:167475962:167477963:-:SERPINI2;NM_001394327.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr3:167475962:167477963:-:SERPINI2;NM_001394327.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:167475962:167477963:-:SERPINI2;NM_001394327.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr3:98129720:98131721:+:OR5H1;NM_001005338.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr3:98129720:98131721:+:OR5H1;NM_001005338.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:98129720:98131721:+:OR5H1;NM_001005338.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr21:29938995:29940996:-:GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1;NM_000830.6,NM_001320616.2,NM_001320618.2,NM_001320621.2,NM_001320630.2,NM_001330993.2,NM_001330994.2,NM_001393424.1,NM_001393425.1,NM_001393426.1,NM_175611.3,XM_005260944.4,XM_047440744.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr21:29938995:29940996:-:GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1;NM_000830.6,NM_001320616.2,NM_001320618.2,NM_001320621.2,NM_001320630.2,NM_001330993.2,NM_001330994.2,NM_001393424.1,NM_001393425.1,NM_001393426.1,NM_175611.3,XM_005260944.4,XM_047440744.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr21:29938995:29940996:-:GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1,GRIK1;NM_000830.6,NM_001320616.2,NM_001320618.2,NM_001320621.2,NM_001320630.2,NM_001330993.2,NM_001330994.2,NM_001393424.1,NM_001393425.1,NM_001393426.1,NM_175611.3,XM_005260944.4,XM_047440744.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr12:9167914:9169915:-:PZP,PZP;XM_047429275.1,XM_047429276.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr12:9167914:9169915:-:PZP,PZP;XM_047429275.1,XM_047429276.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
